iso3,year,value
SAU,2006,54373.737695386
SAU,2007,53318.4191601834
SAU,2008,54407.7081673247
SAU,2009,51760.7643987566
SAU,2010,54911.547517012
SAU,2011,58645.4459416531
SAU,2012,59471.7001909394
SAU,2013,57998.4644619155
SAU,2014,58872.2671400126
SAU,2015,58498.5399040699
SAU,2016,57308.4484127497
SAU,2017,57942.5484983044
SAU,2018,61359.4653740388
SAU,2019,62647.7299487842
SAU,2020,57420.7335736424
SAU,2021,62690.4966645929
SAU,2022,67178.5902274906
SAU,2023,64481.8441927288
SAU,2024,63194.4332528832
SAU,2025,63051.0467257986
SDN,1990,2460.18872070313
SDN,1991,2591.869140625
SDN,1992,2709.7900390625
SDN,1993,2777.27490234375
SDN,1994,2736.47192382813
SDN,1995,2824.63208007813
SDN,1996,2924.29077148438
SDN,1997,3380.18676757813
SDN,1998,3441.17919921875
SDN,1999,3459.22998046875
SDN,2000,3575.85205078125
SDN,2001,3701.548828125
SDN,2002,3814.31323242188
SDN,2003,3946.92260742188
SDN,2004,4041.05712890625
SDN,2005,4152.32275390625
SDN,2006,4299.97412109375
SDN,2007,4415.78515625
SDN,2008,4446.40966796875
SDN,2009,4188.0546875
SDN,2010,4219.8369140625
SDN,2011,4467.6259765625
SDN,2012,4145.931640625
SDN,2013,4130.48583984375
SDN,2014,4207.50048828125
SDN,2015,4159.1943359375
SDN,2016,4174.56103515625
SDN,2017,4061.01831054688
SDN,2018,3816.65991210938
SDN,2019,3625.52319335938
SDN,2020,3401.24975585938
SDN,2021,3248.9755859375
SDN,2022,3132.0771484375
SDN,2023,2181.0791015625
SDN,2024,1861.39794921875
SDN,2025,1873.38562011719
SEN,1990,2923.34412470397
SEN,1991,2917.01427785749
SEN,1992,2874.00297967023
SEN,1993,2834.02797282021
SEN,1994,2757.86087514528
SEN,1995,2835.03272875198
SEN,1996,2822.46837324556
SEN,1997,2840.60808860536
SEN,1998,2938.69162552253
SEN,1999,3050.17800999452
SEN,2000,3093.28791603382
SEN,2001,3149.33113704283
SEN,2002,3075.23157503874
SEN,2003,3170.03494689265
SEN,2004,3240.30201670643
SEN,2005,3301.82076161633
SEN,2006,3301.03152415011
SEN,2007,3316.42037835596
SEN,2008,3359.70567091144
SEN,2009,3371.46166689451
SEN,2010,3403.56707166762
SEN,2011,3362.87940538165
SEN,2012,3405.10864461668
SEN,2013,3385.425906874
SEN,2014,3484.01219750661
SEN,2015,3593.79477121279
SEN,2016,3710.05531591559
SEN,2017,3871.45146786374
SEN,2018,3998.28635303867
SEN,2019,4070.6122705955
SEN,2020,4018.04129279044
SEN,2021,4173.67741399617
SEN,2022,4228.73382643662
SEN,2023,4304.76148721773
SEN,2024,4477.81736836258
SEN,2025,4668.54167658726
SGP,1990,45961.0598271094
SGP,1991,47659.4966886953
SGP,1992,49319.8192699525
SGP,1993,53598.4639619519
SGP,1994,57706.871164823
SGP,1995,59997.0074442828
SGP,1996,61911.5030358083
SGP,1997,64846.0629277791
SGP,1998,61306.7734542676
SGP,1999,64296.6384874384
SGP,2000,68904.1280154511
SGP,2001,66352.1492865891
SGP,2002,68328.932172058
SGP,2003,72497.86860121
SGP,2004,78712.5347297388
SGP,2005,82547.482835778
SGP,2006,87210.0480467646
SGP,2007,91198.1515708456
SGP,2008,88083.2853664583
SGP,2009,85575.755106675
SGP,2010,96280.0168756448
SGP,2011,100153.729405945
SGP,2012,102061.11936105
SGP,2013,105259.693561054
SGP,2014,107990.891202625
SGP,2015,109894.041337341
SGP,2016,112719.947951111
SGP,2017,117492.967994526
SGP,2018,120668.888726158
SGP,2019,120678.341978557
SGP,2020,116684.213596572
SGP,2021,133990.186782104
SGP,2022,134828.001392614
SGP,2023,130296.843789261
SGP,2024,134548.764138482
SGP,2025,139592.612210761
SLB,1990,2352.7006203652
SLB,1991,2418.67567698408
SLB,1992,2644.83937124875
SLB,1993,2670.0180332596
SLB,1994,2802.59157122531
SLB,1995,2996.65555261122
SLB,1996,2958.19818046832
SLB,1997,2848.68465606706
SLB,1998,2805.62563248922
SLB,1999,2717.8753397965
SLB,2000,2277.11363831224
SLB,2001,2055.53771375159
SLB,2002,1960.67504793326
SLB,2003,2050.57140389822
SLB,2004,2168.78371648018
SLB,2005,2287.56668822715
SLB,2006,2340.95143662493
SLB,2007,2384.62333040945
SLB,2008,2490.10207495758
SLB,2009,2515.21324036507
SLB,2010,2682.62900140516
SLB,2011,2777.83439007893
SLB,2012,2743.8100151451
SLB,2013,2783.94856666363
SLB,2014,2716.77005403122
SLB,2015,2665.06620679799
SLB,2016,2715.58152252659
SLB,2017,2704.00988015555
SLB,2018,2686.46317027984
SLB,2019,2661.95770893588
SLB,2020,2515.46369413305
SLB,2021,2450.18399709553
SLB,2022,2330.40164523401
SLB,2023,2339.87469992347
SLB,2024,2353.54960111186
SLB,2025,2382.1314520674
SLE,1990,2703.59918629871
SLE,1991,2734.96862464111
SLE,1992,2257.44939799545
SLE,1993,2293.56353968674
SLE,1994,2240.29005030091
SLE,1995,2058.07683254999
SLE,1996,2084.18222586052
SLE,1997,1936.55653047839
SLE,1998,1951.82091057926
SLE,1999,1903.32696049411
SLE,2000,1981.5060863596
SLE,2001,1749.35086270429
SLE,2002,2089.26152672652
SLE,2003,2196.28134480717
SLE,2004,2260.83818892177
SLE,2005,2296.65767816581
SLE,2006,2342.75461064658
SLE,2007,2377.80530040404
SLE,2008,2404.65198710572
SLE,2009,2376.58254446039
SLE,2010,2459.76814343236
SLE,2011,2590.52839404167
SLE,2012,2792.92626459232
SLE,2013,3124.72832355066
SLE,2014,2812.5283210882
SLE,2015,2628.17058065746
SLE,2016,2732.26093913215
SLE,2017,2753.42719762222
SLE,2018,2767.38003296688
SLE,2019,2852.66269829967
SLE,2020,2752.62615355663
SLE,2021,2849.38865839009
SLE,2022,2934.7332634039
SLE,2023,3034.94608192505
SLE,2024,3098.76290446676
SLE,2025,3176.23681292996
SLV,1990,5976.01762522026
SLV,1991,5960.05892897788
SLV,1992,6275.18767116905
SLV,1993,6553.07234073841
SLV,1994,6795.50608897192
SLV,1995,7057.92025248354
SLV,1996,7062.30007824136
SLV,1997,7234.94456228435
SLV,1998,7381.114604175
SLV,1999,7498.46741097206
SLV,2000,7545.44796218991
SLV,2001,7580.32338410159
SLV,2002,7675.67106195114
SLV,2003,7780.27177685599
SLV,2004,7841.53237886842
SLV,2005,8050.5345128919
SLV,2006,8404.24674903143
SLV,2007,8548.83476118605
SLV,2008,8704.80584632591
SLV,2009,8494.49847423621
SLV,2010,8648.92982717672
SLV,2011,8945.93132970006
SLV,2012,9162.56212613508
SLV,2013,9329.46202222861
SLV,2014,9451.744607867
SLV,2015,9646.15432339854
SLV,2016,9863.76121214453
SLV,2017,10064.7934942601
SLV,2018,10297.203612692
SLV,2019,10543.9383291317
SLV,2020,9692.44931605799
SLV,2021,10809.713399518
SLV,2022,11085.6166169553
SLV,2023,11404.3342262685
SLV,2024,11647.0234480127
SLV,2025,12050.028265702
SMR,1997,66923.0325833928
SMR,1998,71024.5618775074
SMR,1999,76474.1322767635
SMR,2000,77149.4185798293
SMR,2001,80420.7725451516
SMR,2002,79649.5350498753
SMR,2003,81688.3814188309
SMR,2004,80724.8114711728
SMR,2005,81632.1776324722
SMR,2006,83781.550199101
SMR,2007,86785.0210208274
SMR,2008,85120.2897275883
SMR,2009,73093.8341489444
SMR,2010,68669.2549485757
SMR,2011,64214.120906595
SMR,2012,58176.3797454761
SMR,2013,58467.9789128485
SMR,2014,58743.5863890151
SMR,2015,59647.6600146934
SMR,2016,60669.8228947966
SMR,2017,59524.5606827202
SMR,2018,59194.04440794
SMR,2019,60171.0506033928
SMR,2020,55998.0734625278
SMR,2021,64745.1322795901
SMR,2022,70887.5780565982
SMR,2023,70951.7919690715
SOM,1991,837.267022794963
SOM,1992,803.787078571081
SOM,1993,812.557291159654
SOM,1994,634.727734129305
SOM,1995,636.662071308104
SOM,1996,663.3511315489
SOM,1997,648.017163550687
SOM,1998,662.674857185983
SOM,1999,682.979123343615
SOM,2000,702.850071117661
SOM,2001,723.37973295059
SOM,2002,749.913550912524
SOM,2003,777.884552733128
SOM,2004,803.059780580226
SOM,2005,830.807245939502
SOM,2006,857.993655902122
SOM,2007,887.369352235607
SOM,2008,919.132083453107
SOM,2009,956.220325392593
SOM,2010,995.225555512017
SOM,2011,1054.36214979093
SOM,2012,1114.8041489283
SOM,2013,1197.72166459722
SOM,2014,1259.27432882605
SOM,2015,1343.92517439594
SOM,2016,1384.15517410124
SOM,2017,1527.66029071648
SOM,2018,1504.97908203481
SOM,2019,1491.29493918405
SOM,2020,1396.05544674978
SOM,2021,1392.31782053371
SOM,2022,1387.54753732191
SOM,2023,1401.64735228455
SOM,2024,1409.33492233283
SOM,2025,1403.81389064466
SRB,1995,9444.75162494749
SRB,1996,10035.0139750021
SRB,1997,10965.4824117527
SRB,1998,11598.330749239
SRB,1999,10438.4610153954
SRB,2000,11105.9488237331
SRB,2001,11879.1763909711
SRB,2002,12661.9396115325
SRB,2003,13273.6900656327
SRB,2004,14194.3651317933
SRB,2005,15077.5586462578
SRB,2006,15727.4033683685
SRB,2007,17028.0866985832
SRB,2008,17983.2811855695
SRB,2009,17488.1227241581
SRB,2010,17841.4312599018
SRB,2011,17986.5840283539
SRB,2012,17993.8147169993
SRB,2013,18163.2047330246
SRB,2014,17922.4357685757
SRB,2015,18247.8091057968
SRB,2016,18889.3816415548
SRB,2017,19438.9917129776
SRB,2018,20454.225884367
SRB,2019,21541.1264037184
SRB,2020,21479.0788553347
SRB,2021,23406.3065657117
SRB,2022,24651.8478183529
SRB,2023,25735.1334774195
SRB,2024,26900.7415340646
SRB,2025,27603.3916309287
SSA,1990,3776.50845984511
SSA,1991,3693.92365132483
SSA,1992,3586.692337476
SSA,1993,3447.01550750533
SSA,1994,3383.2517472887
SSA,1995,3401.12538852783
SSA,1996,3482.9657524372
SSA,1997,3531.18512078905
SSA,1998,3529.50972450317
SSA,1999,3509.45956428651
SSA,2000,3534.70587189064
SSA,2001,3592.57344712939
SSA,2002,3732.68238996596
SSA,2003,3788.02167205614
SSA,2004,3939.58298141437
SSA,2005,4065.86938644099
SSA,2006,4197.05577656382
SSA,2007,4335.8656884027
SSA,2008,4443.73351543474
SSA,2009,4477.4566945111
SSA,2010,4631.14077014951
SSA,2011,4711.55900120705
SSA,2012,4774.00118699953
SSA,2013,4894.49542314043
SSA,2014,5001.112536621
SSA,2015,5017.95424219798
SSA,2016,4954.34861846369
SSA,2017,4950.9087329327
SSA,2018,4960.78415927401
SSA,2019,4960.03991221743
SSA,2020,4675.79132727431
SSA,2021,4718.40031939935
SSA,2022,4793.06085560333
SSA,2023,4807.21723713092
SSA,2024,4870.62629918304
SSA,2025,4960.99925544113
SSF,1990,3778.06278298322
SSF,1991,3695.49669475325
SSF,1992,3588.38052775321
SSF,1993,3448.82105754797
SSF,1994,3384.95251744949
SSF,1995,3402.78267461483
SSF,1996,3484.76695002218
SSF,1997,3533.19594417372
SSF,1998,3531.51838340967
SSF,1999,3511.45394031025
SSF,2000,3536.74164552249
SSF,2001,3594.49268935584
SSF,2002,3734.54815647759
SSF,2003,3789.70221048341
SSF,2004,3941.14291024738
SSF,2005,4067.54686495063
SSF,2006,4198.85922825456
SSF,2007,4337.79844704611
SSF,2008,4445.5273501557
SSF,2009,4479.1406301998
SSF,2010,4632.84408191438
SSF,2011,4713.42233131106
SSF,2012,4775.8739329678
SSF,2013,4896.32543067071
SSF,2014,5002.96695140382
SSF,2015,5019.95019038994
SSF,2016,4956.58486807326
SSF,2017,4953.2648572016
SSF,2018,4963.20882492551
SSF,2019,4962.55290682237
SSF,2020,4677.92219768928
SSF,2021,4720.48407808675
SSF,2022,4795.24715624599
SSF,2023,4809.48422824725
SSF,2024,4872.91556737875
SSF,2025,4963.3760177896
SST,1990,12972.8696136279
SST,1991,12772.7070111196
SST,1992,12548.4784954924
SST,1993,12511.8296627357
SST,1994,12769.542925409
SST,1995,13164.0125114313
SST,1996,13504.6264827435
SST,1997,14087.3048454144
SST,1998,14352.9783783546
SST,1999,14708.7703636254
SST,2000,15514.5363818178
SST,2001,15729.0854144625
SST,2002,16095.2953198447
SST,2003,16725.5980095054
SST,2004,17308.1619537788
SST,2005,17926.7361863699
SST,2006,18934.0339750992
SST,2007,19592.5639538724
SST,2008,19636.9550115867
SST,2009,18696.6740492489
SST,2010,19016.7659318866
SST,2011,19390.3808189536
SST,2012,19647.9643191463
SST,2013,19725.1292380478
SST,2014,19992.2837971004
SST,2015,20214.6306771707
SST,2016,20323.0292175365
SST,2017,20732.8384950461
SST,2018,21165.1370912777
SST,2019,21662.7739795661
SST,2020,20101.6503085454
SST,2021,21262.5948218682
SST,2022,22478.8845331697
SST,2023,23393.3466796632
SST,2024,24725.3895821776
SST,2025,25668.7054117567
STP,1990,3883.20429842266
STP,1991,3844.8963771482
STP,1992,3798.88352929514
STP,1993,3771.28612416062
STP,1994,3788.48370442152
STP,1995,3802.29132302174
STP,1996,3801.08164933857
STP,1997,3784.7902343178
STP,1998,3828.99823839083
STP,1999,3878.13108525246
STP,2000,3852.89042721453
STP,2001,3907.0192818698
STP,2002,3942.76040695115
STP,2003,4161.63833167542
STP,2004,4202.56186898775
STP,2005,4371.49721644128
STP,2006,4644.18044669991
STP,2007,4698.08416961839
STP,2008,4873.1813112046
STP,2009,4919.19529822865
STP,2010,4882.04796466341
STP,2011,4876.47315792145
STP,2012,4919.55294386577
STP,2013,5072.11200195866
STP,2014,5223.09572886388
STP,2015,5210.2037755431
STP,2016,5388.5091334891
STP,2017,5521.20249597413
STP,2018,5674.72379094011
STP,2019,5702.08347071236
STP,2020,5742.94724858826
STP,2021,5732.69456061536
STP,2022,5632.13890715047
STP,2023,5541.3016760535
STP,2024,5511.87785469752
STP,2025,5459.21311766335
SUR,1990,17137.6509700556
SUR,1991,17493.4962257426
SUR,1992,17455.1256454322
SUR,1993,16217.1660347103
SUR,1994,16648.5345258933
SUR,1995,16368.311360582
SUR,1996,16184.4999295065
SUR,1997,16754.3511427064
SUR,1998,16789.7549005356
SUR,1999,16217.5173031438
SUR,2000,16220.1790603262
SUR,2001,16556.9440609927
SUR,2002,16678.0718706582
SUR,2003,17383.5015505612
SUR,2004,18585.5170864176
SUR,2005,19220.2839696605
SUR,2006,20113.6707547695
SUR,2007,20902.1391589279
SUR,2008,21515.8119551093
SUR,2009,21906.4105447498
SUR,2010,22772.4754543689
SUR,2011,23829.5332856393
SUR,2012,24193.8412373922
SUR,2013,24624.0219854601
SUR,2014,24414.3554759734
SUR,2015,23327.5252497447
SUR,2016,21950.4122148625
SUR,2017,22070.5137570835
SUR,2018,22938.5353715545
SUR,2019,22966.7405999124
SUR,2020,19091.3617184226
SUR,2021,18458.234999681
SUR,2022,18742.5873760369
SUR,2023,19020.8663751009
SUR,2024,19179.101839106
SUR,2025,19357.3907969318
SVK,1990,17521.025057579
SVK,1991,14955.954207806
SVK,1992,13946.1630793919
SVK,1993,14157.1814374204
SVK,1994,14976.5773554129
SVK,1995,15805.4133298742
SVK,1996,16737.1722199043
SVK,1997,17622.7797477898
SVK,1998,18272.5224455534
SVK,1999,18167.4957173327
SVK,2000,18335.6834506937
SVK,2001,18906.6014279038
SVK,2002,19748.9318737056
SVK,2003,20721.7128107535
SVK,2004,21842.9563752621
SVK,2005,23257.1758521642
SVK,2006,25331.8740217421
SVK,2007,28064.2457264668
SVK,2008,29544.090596762
SVK,2009,27880.4111227638
SVK,2010,29745.9196662166
SVK,2011,30468.8257049455
SVK,2012,30894.3118010926
SVK,2013,31078.1848215695
SVK,2014,31888.805351531
SVK,2015,33507.7913603774
SVK,2016,34116.4502039273
SVK,2017,35042.7858925618
SVK,2018,36415.7920529507
SVK,2019,37194.2104548698
SVK,2020,36201.4863805533
SVK,2021,38330.302743447
SVK,2022,38648.9855746919
SVK,2023,39501.9474231962
SVK,2024,40302.4514288424
SVK,2025,40689.8179557427
SVN,1990,25349.79771871
SVN,1991,23078.9929501783
SVN,1992,21850.057102159
SVN,1993,22524.9591876226
SVN,1994,23752.4377245413
SVN,1995,24722.6569167591
SVN,1996,25458.8966701239
SVN,1997,26811.4873226649
SVN,1998,27693.2827424197
SVN,1999,29131.350613532
SVN,2000,30061.2061910089
SVN,2001,30862.8959874504
SVN,2002,31836.5215656188
SVN,2003,32833.9045969454
SVN,2004,34304.5565023331
SVN,2005,35565.0427189638
SVN,2006,37546.4956078863
SVN,2007,40002.7018991991
SVN,2008,41286.3462491223
SVN,2009,37809.1735513927
SVN,2010,38063.314683572
SVN,2011,38233.2905622851
SVN,2012,37040.7082746106
SVN,2013,36685.7496645094
SVN,2014,37662.2559898098
SVN,2015,38534.6437425951
SVN,2016,39674.8931561968
SVN,2017,41700.651085028
SVN,2018,43369.221946981
SVN,2019,44577.9418583069
SVN,2020,42471.5228031277
SVN,2021,45922.6632600134
SVN,2022,47058.8865960028
SVN,2023,47986.4195855821
SVN,2024,48658.0265180267
SVN,2025,49091.0184405902
SWE,1990,40199.7074219831
SWE,1991,39469.0716472828
SWE,1992,38783.6397676396
SWE,1993,37762.5408221358
SWE,1994,39000.8277233984
SWE,1995,40385.2139711185
SWE,1996,41008.3531746727
SWE,1997,42241.0607742258
SWE,1998,44010.1074358278
SWE,1999,45823.3018418117
SWE,2000,47868.5077292571
SWE,2001,48389.8185132591
SWE,2002,49331.2032555738
SWE,2003,50072.4736462925
SWE,2004,51960.5321902953
SWE,2005,53198.67120001
SWE,2006,55373.9338115393
SWE,2007,56737.3689179302
SWE,2008,55777.3973050094
SWE,2009,52950.7103332467
SWE,2010,55520.4324178534
SWE,2011,56846.1368290625
SWE,2012,56193.3287488246
SWE,2013,56353.0856347897
SWE,2014,57077.6693544196
SWE,2015,58955.6412361461
SWE,2016,59460.2872722689
SWE,2017,59769.0136237
SWE,2018,60124.5711994179
SWE,2019,61070.5243445838
SWE,2020,59458.2805291969
SWE,2021,62190.8526983825
SWE,2022,62544.5002248644
SWE,2023,62122.5116950792
SWE,2024,62558.4065876041
SWE,2025,63362.4612808079
SWZ,1990,5447.73900233346
SWZ,1991,5325.35246393254
SWZ,1992,5291.89628992752
SWZ,1993,5299.53230191625
SWZ,1994,5427.35001977251
SWZ,1995,5693.82195475567
SWZ,1996,5796.65255094723
SWZ,1997,5876.80341710822
SWZ,1998,5952.85423199252
SWZ,1999,6062.34805932084
SWZ,2000,6106.07478740465
SWZ,2001,6135.45299954297
SWZ,2002,6335.81351839193
SWZ,2003,6578.30152863605
SWZ,2004,6775.2217412302
SWZ,2005,7142.1921864324
SWZ,2006,7584.72030617794
SWZ,2007,7866.73073455273
SWZ,2008,7926.37961138221
SWZ,2009,7988.59750005303
SWZ,2010,8245.64153332215
SWZ,2011,8350.89190932865
SWZ,2012,8645.84478287802
SWZ,2013,8951.05749805891
SWZ,2014,9084.49405780635
SWZ,2015,9186.65344720515
SWZ,2016,9402.50834103681
SWZ,2017,9660.55161538086
SWZ,2018,9578.10061089805
SWZ,2019,10099.5863118406
SWZ,2020,9695.82498058755
SWZ,2021,9990.43491951205
SWZ,2022,9927.60567008139
SWZ,2023,10181.5040730397
SWZ,2024,10386.2145717572
SWZ,2025,10706.7778049468
SXM,2009,50980.9400838983
SXM,2010,52140.59965779
SXM,2011,53786.2462000327
SXM,2012,53357.003462797
SXM,2013,52801.4031054792
SXM,2014,52439.4736756048
SXM,2015,51375.6032503737
SXM,2016,50817.6814942681
SXM,2017,46088.3583839152
SXM,2018,42154.1020267504
SXM,2019,45996.7912346922
SXM,2020,39265.7616790568
SXM,2021,40507.0672411717
SXM,2022,45515.6528430026
SXM,2023,46571.08813424
SXM,2024,47303.1946453277
SXM,2025,48273.4254596158
SYC,1990,15478.8475444228
SYC,1991,15695.670838946
SYC,1992,16744.5080816034
SYC,1993,17596.8977617171
SYC,1994,16716.5207188923
SYC,1995,16552.4547815231
SYC,1996,17942.1733036627
SYC,1997,19895.1422188431
SYC,1998,19991.2293154949
SYC,1999,19969.3513746174
SYC,2000,20633.6746950761
SYC,2001,20147.4187656167
SYC,2002,19777.7525249721
SYC,2003,18825.2206936189
SYC,2004,18356.4711447212
SYC,2005,19917.1194534221
SYC,2006,21341.8597526003
SYC,2007,23117.8555224771
SYC,2008,21990.3685269705
SYC,2009,21361.1307875284
SYC,2010,21708.7554506566
SYC,2011,24406.4129764105
SYC,2012,24919.955210328
SYC,2013,24770.6514591794
SYC,2014,25379.4180707013
SYC,2015,27032.2083880002
SYC,2016,29905.1347389952
SYC,2017,31595.6680570505
SYC,2018,32841.4242467381
SYC,2019,34346.0708923483
SYC,2020,30056.1994300968
SYC,2021,29979.8272686091
SYC,2022,27275.6883819803
SYC,2023,28713.6672353088
SYC,2024,29288.019181519
SYC,2025,30638.7217194523
SYR,1990,5952.3583016801
SYR,1991,6210.41568146904
SYR,1992,6803.92916498791
SYR,1993,7007.72494284254
SYR,1994,7294.86310469369
SYR,1995,7589.39692908815
SYR,1996,8112.37387274033
SYR,1997,8299.18931658219
SYR,1998,8636.63340064551
SYR,1999,8120.49247797398
SYR,2000,7973.98131632478
SYR,2001,8075.78409924022
SYR,2002,8502.49347216329
SYR,2003,8351.46523749691
SYR,2004,8710.00892967907
SYR,2005,9016.72035122178
SYR,2006,9074.77248149943
SYR,2007,9017.08718303559
SYR,2008,9093.12956891463
SYR,2009,9481.56997895749
SYR,2010,9749.57445219825
SYR,2011,9854.03380162757
SYR,2012,7296.32886794228
SYR,2013,5648.60213025874
SYR,2014,5414.37509688242
SYR,2015,5414.83905242808
SYR,2016,5128.91822862296
SYR,2017,5083.65173888422
SYR,2018,5061.49399424562
SYR,2019,4928.02885412028
SYR,2020,4810.61072632598
SYR,2021,4765.52911357702
SYR,2022,4579.43973633341
TCA,2007,21878.8206013071
TCA,2008,22689.3160133769
TCA,2009,17512.1977777876
TCA,2010,17000.2227766463
TCA,2011,17147.424764127
TCA,2012,16024.6915652254
TCA,2013,15461.873511271
TCA,2014,16138.8487604249
TCA,2015,17201.7720345933
TCA,2016,17625.7202843515
TCA,2017,29540.3537473151
TCA,2018,30286.1196112151
TCA,2019,30611.2130237381
TCA,2020,19702.5368196855
TCA,2021,25056.4880515569
TCA,2022,28209.6242536079
TCA,2023,31839.3705381969
TCA,2024,33390.5267148059
TCD,1990,1711.36988441453
TCD,1991,1790.73791101488
TCD,1992,1853.67667632384
TCD,1993,1526.05432531318
TCD,1994,1642.51653215853
TCD,1995,1591.14154055224
TCD,1996,1555.91392490883
TCD,1997,1588.09860417129
TCD,1998,1641.05715330822
TCD,1999,1573.58531388243
TCD,2000,1506.7157720422
TCD,2001,1626.56683128523
TCD,2002,1704.2729514734
TCD,2003,1878.58578618822
TCD,2004,2400.97004978207
TCD,2005,2705.81650832729
TCD,2006,2596.03235455456
TCD,2007,2613.47387385767
TCD,2008,2601.36125803883
TCD,2009,2474.70758352529
TCD,2010,2717.40540181819
TCD,2011,2741.0708339941
TCD,2012,2886.27474563619
TCD,2013,2864.11301407361
TCD,2014,2820.67795066663
TCD,2015,2822.57929900014
TCD,2016,2622.59780844501
TCD,2017,2496.26213643158
TCD,2018,2552.37036387707
TCD,2019,2604.53153661789
TCD,2020,2513.02922729305
TCD,2021,2435.07274651099
TCD,2022,2449.48251052296
TCD,2023,2433.53330962707
TCD,2024,2430.73298355271
TCD,2025,2480.50962500924
TEA,1990,2543.85696379398
TEA,1991,2698.66598317944
TEA,1992,2932.66503207124
TEA,1993,3192.61002178197
TEA,1994,3470.77308717757
TEA,1995,3753.27792428099
TEA,1996,4030.41199316881
TEA,1997,4244.23739057317
TEA,1998,4233.17759157153
TEA,1999,4433.88241548544
TEA,2000,4713.16955867766
TEA,2001,4969.61452922338
TEA,2002,5304.26396994863
TEA,2003,5708.77107382473
TEA,2004,6155.36986088902
TEA,2005,6679.74546218337
TEA,2006,7309.54901669439
TEA,2007,8093.65313760912
TEA,2008,8684.60617683457
TEA,2009,9251.92190189246
TEA,2010,10056.9644387466
TEA,2011,10788.8596740347
TEA,2012,11489.3717999709
TEA,2013,12195.4108634433
TEA,2014,12914.302342174
TEA,2015,13646.3812355606
TEA,2016,14404.656964798
TEA,2017,15229.7169213936
TEA,2018,16103.8618914204
TEA,2019,16941.9471937892
TEA,2020,17004.8072538713
TEA,2021,18167.4009161466
TEA,2022,18808.9383411671
TEA,2023,19743.1112151119
TEA,2024,20684.2265655327
TEA,2025,21676.7936772976
TEC,1990,19345.0251873987
TEC,1991,18058.6477571728
TEC,1992,16059.6839331539
TEC,1993,14987.6975720188
TEC,1994,13410.4698920037
TEC,1995,13158.8269742658
TEC,1996,13085.5515653239
TEC,1997,13361.2809065093
TEC,1998,13174.6486446478
TEC,1999,13555.5871695726
TEC,2000,14595.0711135375
TEC,2001,15131.0651900248
TEC,2002,15899.5974213638
TEC,2003,16935.5538252528
TEC,2004,18285.8767112422
TEC,2005,19454.1336352698
TEC,2006,20994.707627893
TEC,2007,22657.1349385733
TEC,2008,23653.990951491
TEC,2009,22249.6950356121
TEC,2010,23167.2207575598
TEC,2011,24330.2540578139
TEC,2012,25017.564733224
TEC,2013,25612.5772709157
TEC,2014,25858.1655880354
TEC,2015,25834.8173197386
TEC,2016,26118.7773736522
TEC,2017,27008.5506544179
TEC,2018,27881.0262510333
TEC,2019,28540.7387047996
TEC,2020,27962.5237763209
TEC,2021,29918.4650718143
TEC,2022,30179.7870902442
TEC,2023,31509.9061055568
TEC,2024,32713.0152698707
TEC,2025,33366.1890685534
TGO,1990,2409.14819593078
TGO,1991,2324.31142051729
TGO,1992,2169.39272878269
TGO,1993,1863.03725042104
TGO,1994,2133.27158147519
TGO,1995,2185.1955668286
TGO,1996,2278.14214284206
TGO,1997,2519.00042956277
TGO,1998,2400.05346254709
TGO,1999,2399.45741291511
TGO,2000,2321.9504188468
TGO,2001,2283.5849230071
TGO,2002,2312.96463035074
TGO,2003,2407.5857838237
TGO,2004,2326.60102463281
TGO,2005,2164.01599552728
TGO,2006,2158.94393995769
TGO,2007,2067.21836135015
TGO,2008,2082.64201553182
TGO,2009,2126.4413192509
TGO,2010,2181.59889262038
TGO,2011,2246.56204522679
TGO,2012,2333.19276737886
TGO,2013,2416.37805101152
TGO,2014,2501.43253092917
TGO,2015,2588.27260980499
TGO,2016,2648.90084835076
TGO,2017,2708.61122396846
TGO,2018,2787.56398409759
TGO,2019,2862.62661160331
TGO,2020,2861.29796240513
TGO,2021,2952.09730066985
TGO,2022,3086.40878742334
TGO,2023,3215.82300022488
TGO,2024,3351.24993111939
TGO,2025,3485.98184512074
THA,1990,8702.899560469
THA,1991,9295.04057342995
THA,1992,9887.97373654022
THA,1993,10539.9611081001
THA,1994,11216.2548285636
THA,1995,11955.2188089811
THA,1996,12457.6820831228
THA,1997,11954.1474335919
THA,1998,10898.3370239872
THA,1999,11254.6098303333
THA,2000,11623.7874580461
THA,2001,11902.6109229705
THA,2002,12513.5421967032
THA,2003,13288.7481561137
THA,2004,13998.521730812
THA,2005,14459.825626203
THA,2006,15052.6955101059
THA,2007,15744.3652449147
THA,2008,15893.5084947968
THA,2009,15667.6047343164
THA,2010,16732.187029014
THA,2011,16768.1688542486
THA,2012,17871.5786477565
THA,2013,18244.4071505088
THA,2014,18326.604873747
THA,2015,18814.0408554566
THA,2016,19372.7128024107
THA,2017,20096.8605455164
THA,2018,20882.1707419576
THA,2019,21280.1504518601
THA,2020,19950.2844063147
THA,2021,20236.9760408784
THA,2022,20768.4800093577
THA,2023,21245.2706771879
THA,2024,21882.2142474833
THA,2025,22431.7518380848
TJK,1990,4173.04607982249
TJK,1991,3777.10750632183
TJK,1992,2630.38658066186
TJK,1993,2169.96747353928
TJK,1994,1678.33851733918
TJK,1995,1439.50277584065
